id,user_id,name,apellido,email,location,rating,comment,fecha_nacimiento,lugar_vivienda,fecha_llegada,fecha_salida
5404,5404,Pedro,Moreno,pedro.moreno@example.com,Plaza Santo Domingo,2,"Hermoso sitio, pero demasiada gente en temporada alta.",1971-04-28,Pereira,2024-09-17,2024-09-25
5405,5405,Valentina,López,valentina.lópez@example.com,Playa Blanca,5,"Una experiencia maravillosa, las vistas son impresionantes.",1963-05-15,Manizales,2024-06-23,2024-07-03
5406,5406,Juan,Rodríguez,juan.rodríguez@example.com,Cerro de La Popa,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1971-01-07,Santa Marta,2024-02-12,2024-02-22
5407,5407,Juan,Moreno,juan.moreno@example.com,Castillo de San Felipe,3,"La comida en los alrededores es deliciosa, pero un poco costosa.",1977-12-03,Bogotá,2024-11-06,2024-11-07
5408,5408,Pedro,Gómez,pedro.gómez@example.com,Museo del Oro Zenú,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1979-06-28,Medellín,2023-01-02,2023-01-11
5409,5409,Carlos,Fernández,carlos.fernández@example.com,Castillo de San Felipe,3,Definitivamente un sitio para regresar y recomendar.,1988-02-21,Barranquilla,2023-12-26,2023-12-27
5410,5410,María,Castro,maría.castro@example.com,Muelle de los Pegasos,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1988-09-30,Ibagué,2023-07-13,2023-07-15
5411,5411,Juan,Fernández,juan.fernández@example.com,Castillo de San Felipe,4,Definitivamente un sitio para regresar y recomendar.,1963-08-11,Bogotá,2023-06-30,2023-07-06
5412,5412,Daniela,Pérez,daniela.pérez@example.com,Castillo de San Felipe,3,"Muy turístico, pero vale la pena cada segundo.",1996-12-24,Santa Marta,2024-06-06,2024-06-07
5413,5413,Valentina,Fernández,valentina.fernández@example.com,Plaza Santo Domingo,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",2002-01-17,Bogotá,2024-09-12,2024-09-15
5414,5414,Daniela,Pérez,daniela.pérez@example.com,Cerro de La Popa,5,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1971-12-04,Ibagué,2024-10-12,2024-10-22
5415,5415,Daniela,Pérez,daniela.pérez@example.com,Museo del Oro Zenú,3,"La comida en los alrededores es deliciosa, pero un poco costosa.",1995-08-18,Bucaramanga,2024-05-20,2024-05-23
5416,5416,María,Gómez,maría.gómez@example.com,Ciudad Amurallada,1,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1970-10-30,Bucaramanga,2024-09-05,2024-09-10
5417,5417,Luis,Moreno,luis.moreno@example.com,Castillo de San Felipe,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1986-10-25,Bogotá,2023-12-27,2024-01-01
5418,5418,Carlos,Fernández,carlos.fernández@example.com,Playa Blanca,5,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1967-11-04,Bucaramanga,2023-07-13,2023-07-20
5419,5419,Pedro,Rodríguez,pedro.rodríguez@example.com,Ciudad Amurallada,1,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1974-10-23,Medellín,2023-04-30,2023-05-04
5420,5420,Carlos,Moreno,carlos.moreno@example.com,Plaza Santo Domingo,2,"Hermoso sitio, pero demasiada gente en temporada alta.",1972-11-11,Cali,2025-02-26,2025-03-03
5421,5421,Daniela,López,daniela.lópez@example.com,Plaza Santo Domingo,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1986-07-26,Santa Marta,2024-05-12,2024-05-19
5422,5422,María,Moreno,maría.moreno@example.com,Cerro de La Popa,3,"Hermoso sitio, pero demasiada gente en temporada alta.",1972-12-19,Medellín,2023-08-04,2023-08-13
5423,5423,Daniela,Díaz,daniela.díaz@example.com,Ciudad Amurallada,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,2003-04-27,Bucaramanga,2024-06-25,2024-06-27
5424,5424,Sofía,Gutiérrez,sofía.gutiérrez@example.com,Plaza Santo Domingo,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1997-04-22,Bucaramanga,2025-01-02,2025-01-11
5425,5425,Andrea,López,andrea.lópez@example.com,Ciudad Amurallada,3,"Un lugar increíble para visitar, lleno de historia y cultura.",1980-07-14,Medellín,2023-12-06,2023-12-16
5426,5426,Pedro,Martínez,pedro.martínez@example.com,Museo del Oro Zenú,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1975-03-03,Cali,2024-04-16,2024-04-22
5427,5427,Sofía,Díaz,sofía.díaz@example.com,Plaza Santo Domingo,1,"Muy turístico, pero vale la pena cada segundo.",1961-01-22,Cúcuta,2023-04-22,2023-05-02
5428,5428,Juan,Moreno,juan.moreno@example.com,Playa Blanca,4,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1981-07-20,Cúcuta,2023-06-30,2023-07-01
5429,5429,Sofía,Díaz,sofía.díaz@example.com,Islas del Rosario,5,Definitivamente un sitio para regresar y recomendar.,1971-09-10,Cali,2023-03-19,2023-03-27
5430,5430,María,Rodríguez,maría.rodríguez@example.com,Ciudad Amurallada,5,"La comida en los alrededores es deliciosa, pero un poco costosa.",1970-07-29,Cúcuta,2023-09-06,2023-09-14
5431,5431,María,Gómez,maría.gómez@example.com,Muelle de los Pegasos,3,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1987-10-25,Barranquilla,2024-03-06,2024-03-12
5432,5432,Fernando,Castro,fernando.castro@example.com,Castillo de San Felipe,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1971-12-07,Bogotá,2025-01-26,2025-02-05
5433,5433,Carlos,Fernández,carlos.fernández@example.com,Playa Blanca,4,"Un lugar increíble para visitar, lleno de historia y cultura.",2005-02-17,Barranquilla,2023-09-09,2023-09-12
5434,5434,Sofía,Díaz,sofía.díaz@example.com,Plaza Santo Domingo,2,"Hermoso sitio, pero demasiada gente en temporada alta.",1973-03-06,Barranquilla,2024-06-07,2024-06-12
5435,5435,Sofía,Rodríguez,sofía.rodríguez@example.com,Playa Blanca,5,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1992-08-06,Cúcuta,2023-02-18,2023-02-25
5436,5436,Sofía,Castro,sofía.castro@example.com,Ciudad Amurallada,1,"Una experiencia maravillosa, las vistas son impresionantes.",1980-07-03,Barranquilla,2023-10-31,2023-11-07
5437,5437,Fernando,Rodríguez,fernando.rodríguez@example.com,Museo del Oro Zenú,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1990-08-15,Ibagué,2024-12-25,2024-12-30
5438,5438,Fernando,Gómez,fernando.gómez@example.com,Plaza Santo Domingo,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1972-05-24,Bogotá,2024-07-01,2024-07-08
5439,5439,Pedro,López,pedro.lópez@example.com,Islas del Rosario,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1976-04-05,Manizales,2024-04-11,2024-04-21
5440,5440,Sofía,Gutiérrez,sofía.gutiérrez@example.com,Museo del Oro Zenú,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1978-05-15,Santa Marta,2023-01-09,2023-01-13
5441,5441,Fernando,Castro,fernando.castro@example.com,Plaza Santo Domingo,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1999-03-22,Barranquilla,2023-10-11,2023-10-19
5442,5442,Sofía,Gutiérrez,sofía.gutiérrez@example.com,Cerro de La Popa,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1995-01-03,Cali,2024-11-12,2024-11-13
5443,5443,Carlos,Díaz,carlos.díaz@example.com,Castillo de San Felipe,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1984-11-12,Santa Marta,2023-12-24,2024-01-03
5444,5444,María,López,maría.lópez@example.com,Playa Blanca,3,"Un lugar increíble para visitar, lleno de historia y cultura.",1977-05-19,Pereira,2025-01-16,2025-01-26
5445,5445,María,Díaz,maría.díaz@example.com,Cerro de La Popa,3,"Muy turístico, pero vale la pena cada segundo.",1996-02-24,Cali,2024-04-04,2024-04-08
5446,5446,Andrea,López,andrea.lópez@example.com,Cerro de La Popa,4,Definitivamente un sitio para regresar y recomendar.,1965-05-08,Bogotá,2024-11-04,2024-11-13
5447,5447,Sofía,Moreno,sofía.moreno@example.com,Castillo de San Felipe,4,"Muy turístico, pero vale la pena cada segundo.",1969-08-05,Barranquilla,2023-01-17,2023-01-20
5448,5448,Fernando,Gutiérrez,fernando.gutiérrez@example.com,Ciudad Amurallada,1,"Una experiencia maravillosa, las vistas son impresionantes.",1975-09-10,Bogotá,2025-02-15,2025-02-19
5449,5449,Carlos,Gutiérrez,carlos.gutiérrez@example.com,Ciudad Amurallada,2,"Una experiencia maravillosa, las vistas son impresionantes.",1976-02-18,Santa Marta,2023-11-30,2023-12-10
5450,5450,María,Díaz,maría.díaz@example.com,Castillo de San Felipe,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1996-08-19,Cúcuta,2025-01-27,2025-02-05
5451,5451,María,Díaz,maría.díaz@example.com,Museo del Oro Zenú,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1979-05-21,Pereira,2024-06-08,2024-06-17
5452,5452,Valentina,Rodríguez,valentina.rodríguez@example.com,Muelle de los Pegasos,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",2001-01-31,Cali,2024-03-04,2024-03-06
5453,5453,María,Fernández,maría.fernández@example.com,Muelle de los Pegasos,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1984-09-26,Bucaramanga,2024-04-05,2024-04-11
5454,5454,Fernando,Castro,fernando.castro@example.com,Plaza Santo Domingo,2,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1974-08-15,Ibagué,2024-08-31,2024-09-07
5455,5455,Pedro,López,pedro.lópez@example.com,Plaza Santo Domingo,3,"La comida en los alrededores es deliciosa, pero un poco costosa.",1972-05-02,Medellín,2024-03-06,2024-03-07
5456,5456,Sofía,Martínez,sofía.martínez@example.com,Playa Blanca,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1968-03-05,Medellín,2024-04-09,2024-04-17
5457,5457,Sofía,Castro,sofía.castro@example.com,Playa Blanca,2,"Una experiencia maravillosa, las vistas son impresionantes.",1966-01-13,Manizales,2023-12-16,2023-12-21
5458,5458,María,Castro,maría.castro@example.com,Plaza Santo Domingo,5,"Muy turístico, pero vale la pena cada segundo.",1983-05-15,Cúcuta,2024-06-25,2024-07-02
5459,5459,Luis,Castro,luis.castro@example.com,Ciudad Amurallada,1,"Hermoso sitio, pero demasiada gente en temporada alta.",2002-11-26,Manizales,2023-10-04,2023-10-10
5460,5460,María,Díaz,maría.díaz@example.com,Muelle de los Pegasos,2,"La comida en los alrededores es deliciosa, pero un poco costosa.",2005-06-22,Cali,2024-02-27,2024-03-03
5461,5461,María,Gómez,maría.gómez@example.com,Islas del Rosario,5,"La comida en los alrededores es deliciosa, pero un poco costosa.",1975-08-12,Cúcuta,2024-07-01,2024-07-04
5462,5462,Andrea,Díaz,andrea.díaz@example.com,Islas del Rosario,5,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",2000-12-07,Bucaramanga,2024-04-19,2024-04-23
5463,5463,María,Díaz,maría.díaz@example.com,Ciudad Amurallada,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1988-05-29,Cali,2024-03-10,2024-03-18
5464,5464,Sofía,Fernández,sofía.fernández@example.com,Muelle de los Pegasos,4,"Hermoso sitio, pero demasiada gente en temporada alta.",1981-03-22,Cali,2024-09-05,2024-09-13
5465,5465,María,Gutiérrez,maría.gutiérrez@example.com,Muelle de los Pegasos,3,"Una experiencia maravillosa, las vistas son impresionantes.",1993-08-20,Ibagué,2023-05-27,2023-05-31
5466,5466,Andrea,Díaz,andrea.díaz@example.com,Museo del Oro Zenú,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1976-09-11,Barranquilla,2024-07-15,2024-07-16
5467,5467,Daniela,Castro,daniela.castro@example.com,Playa Blanca,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1972-07-16,Bucaramanga,2023-08-12,2023-08-18
5468,5468,Carlos,Martínez,carlos.martínez@example.com,Cerro de La Popa,2,"Una experiencia maravillosa, las vistas son impresionantes.",1965-08-17,Cúcuta,2023-03-09,2023-03-14
5469,5469,María,Gutiérrez,maría.gutiérrez@example.com,Islas del Rosario,1,Definitivamente un sitio para regresar y recomendar.,1989-03-14,Santa Marta,2024-07-25,2024-08-01
5470,5470,Carlos,Gómez,carlos.gómez@example.com,Muelle de los Pegasos,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1965-04-30,Bogotá,2023-04-15,2023-04-22
5471,5471,María,Moreno,maría.moreno@example.com,Muelle de los Pegasos,5,"Un lugar increíble para visitar, lleno de historia y cultura.",1973-01-13,Bucaramanga,2024-07-06,2024-07-14
5472,5472,Sofía,Pérez,sofía.pérez@example.com,Museo del Oro Zenú,3,"Hermoso sitio, pero demasiada gente en temporada alta.",1983-04-21,Bogotá,2025-02-23,2025-02-28
5473,5473,Pedro,Rodríguez,pedro.rodríguez@example.com,Islas del Rosario,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1978-03-14,Medellín,2024-09-23,2024-09-28
5474,5474,Sofía,Díaz,sofía.díaz@example.com,Ciudad Amurallada,5,"Una experiencia maravillosa, las vistas son impresionantes.",1973-02-08,Ibagué,2023-05-31,2023-06-03
5475,5475,Fernando,Moreno,fernando.moreno@example.com,Castillo de San Felipe,4,"Una experiencia maravillosa, las vistas son impresionantes.",1989-07-05,Manizales,2023-09-18,2023-09-26
5476,5476,Pedro,Gómez,pedro.gómez@example.com,Ciudad Amurallada,1,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,2002-02-18,Barranquilla,2023-02-24,2023-03-02
5477,5477,María,López,maría.lópez@example.com,Cerro de La Popa,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1970-12-26,Manizales,2023-01-12,2023-01-20
5478,5478,Daniela,Moreno,daniela.moreno@example.com,Playa Blanca,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1964-03-08,Barranquilla,2024-01-26,2024-02-01
5479,5479,Daniela,Pérez,daniela.pérez@example.com,Plaza Santo Domingo,5,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1968-06-15,Cali,2025-01-07,2025-01-10
5480,5480,Pedro,Martínez,pedro.martínez@example.com,Museo del Oro Zenú,4,"Muy turístico, pero vale la pena cada segundo.",1989-11-18,Ibagué,2023-04-11,2023-04-19
5481,5481,Pedro,Rodríguez,pedro.rodríguez@example.com,Muelle de los Pegasos,2,"Una experiencia maravillosa, las vistas son impresionantes.",1973-05-19,Pereira,2023-10-18,2023-10-25
5482,5482,Andrea,Fernández,andrea.fernández@example.com,Museo del Oro Zenú,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1993-05-17,Bucaramanga,2024-06-12,2024-06-22
5483,5483,Valentina,Gutiérrez,valentina.gutiérrez@example.com,Ciudad Amurallada,2,Definitivamente un sitio para regresar y recomendar.,1960-04-27,Bogotá,2023-01-20,2023-01-27
5484,5484,Andrea,Gómez,andrea.gómez@example.com,Plaza Santo Domingo,4,"Muy turístico, pero vale la pena cada segundo.",1988-11-23,Cali,2023-05-15,2023-05-16
5485,5485,Valentina,López,valentina.lópez@example.com,Islas del Rosario,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1972-01-06,Santa Marta,2023-12-26,2023-12-30
5486,5486,Carlos,Pérez,carlos.pérez@example.com,Plaza Santo Domingo,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",2003-02-14,Cali,2023-09-25,2023-10-03
5487,5487,Pedro,Gómez,pedro.gómez@example.com,Muelle de los Pegasos,3,Definitivamente un sitio para regresar y recomendar.,1960-07-01,Barranquilla,2024-04-13,2024-04-22
5488,5488,Juan,Fernández,juan.fernández@example.com,Cerro de La Popa,5,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1994-08-15,Bogotá,2023-05-05,2023-05-08
5489,5489,Juan,López,juan.lópez@example.com,Museo del Oro Zenú,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1961-11-16,Ibagué,2025-01-10,2025-01-16
5490,5490,Fernando,Gómez,fernando.gómez@example.com,Ciudad Amurallada,1,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1998-02-28,Barranquilla,2024-05-13,2024-05-19
5491,5491,Fernando,López,fernando.lópez@example.com,Museo del Oro Zenú,4,"Muy turístico, pero vale la pena cada segundo.",1977-12-06,Santa Marta,2024-03-29,2024-04-04
5492,5492,Daniela,Rodríguez,daniela.rodríguez@example.com,Muelle de los Pegasos,5,Definitivamente un sitio para regresar y recomendar.,1989-06-14,Cúcuta,2024-06-04,2024-06-05
5493,5493,María,Gutiérrez,maría.gutiérrez@example.com,Castillo de San Felipe,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1980-07-09,Ibagué,2023-04-14,2023-04-16
5494,5494,Andrea,Martínez,andrea.martínez@example.com,Cerro de La Popa,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",2000-03-24,Medellín,2024-07-25,2024-08-02
5495,5495,Pedro,Díaz,pedro.díaz@example.com,Museo del Oro Zenú,2,Definitivamente un sitio para regresar y recomendar.,1979-01-22,Barranquilla,2023-02-17,2023-02-26
5496,5496,Andrea,Fernández,andrea.fernández@example.com,Playa Blanca,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1984-06-20,Bucaramanga,2023-01-02,2023-01-05
5497,5497,Carlos,Rodríguez,carlos.rodríguez@example.com,Playa Blanca,3,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1979-01-31,Pereira,2024-11-25,2024-12-04
5498,5498,Luis,Castro,luis.castro@example.com,Cerro de La Popa,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1995-02-27,Bucaramanga,2025-02-05,2025-02-09
5499,5499,Carlos,Castro,carlos.castro@example.com,Playa Blanca,3,Definitivamente un sitio para regresar y recomendar.,1991-06-19,Manizales,2023-07-28,2023-07-30
5500,5500,Pedro,Gutiérrez,pedro.gutiérrez@example.com,Islas del Rosario,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1967-09-02,Barranquilla,2023-05-18,2023-05-22
5501,5501,Valentina,López,valentina.lópez@example.com,Museo del Oro Zenú,4,"Muy turístico, pero vale la pena cada segundo.",1988-12-29,Cali,2023-04-09,2023-04-10
5502,5502,María,Gómez,maría.gómez@example.com,Ciudad Amurallada,2,Definitivamente un sitio para regresar y recomendar.,1976-05-24,Cúcuta,2024-11-26,2024-12-06
5503,5503,Valentina,Moreno,valentina.moreno@example.com,Islas del Rosario,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1995-08-28,Pereira,2024-11-30,2024-12-07
5504,5504,Valentina,Rodríguez,valentina.rodríguez@example.com,Playa Blanca,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1988-08-10,Bogotá,2024-02-07,2024-02-09
